Station: Zürich-Kaserne
Urban
Hourly means
MEZ/CET
Source: NABEL
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NMVOC [ppm];NOX [ug/m3 eq. NO2]
09.04.2021 03:00;56.9;19.5;1.2;0.20;6.3;3.1;0.2;0.0;20.1
09.04.2021 04:00;61.2;16.9;0.9;0.19;6.3;3.0;0.1;0.0;17.4
09.04.2021 05:00;10.1;57.1;1.6;0.27;9.1;4.7;0.3;0.1;62.8
09.04.2021 06:00;4.6;63.8;1.5;0.41;12.9;6.4;0.7;0.1;82.3
09.04.2021 07:00;5.3;70.4;2.3;0.48;22.3;8.5;0.8;0.1;134.4
09.04.2021 08:00;7.7;75.2;2.8;0.47;37.1;11.9;0.9;0.2;180.6
09.04.2021 09:00;32.2;57.1;2.4;0.35;32.1;11.1;0.8;0.2;105.5
09.04.2021 10:00;65.7;27.4;1.4;0.23;14.0;7.8;0.4;0.1;35.7
09.04.2021 11:00;70.2;26.5;1.3;0.24;16.3;9.1;0.5;0.1;35.7
09.04.2021 12:00;77.5;22.4;1.2;0.20;12.7;6.0;0.3;0.0;30.8
09.04.2021 13:00;88.8;11.0;0.8;0.19;15.8;5.7;0.3;0.0;13.5
09.04.2021 14:00;91.1;11.7;0.8;0.20;17.1;6.6;0.3;0.0;14.3
09.04.2021 15:00;99.0;8.8;0.6;0.18;12.4;5.3;0.2;0.0;10.3
09.04.2021 16:00;104.1;7.6;0.6;0.18;12.2;5.7;0.2;0.0;8.6
09.04.2021 17:00;103.4;10.6;0.7;0.20;12.4;6.0;0.2;0.0;11.7
09.04.2021 18:00;100.4;13.5;0.8;0.21;13.5;6.3;0.3;0.0;14.4
09.04.2021 19:00;100.3;12.6;0.6;0.24;14.5;8.9;0.3;0.1;13.1
09.04.2021 20:00;97.0;12.4;0.8;0.24;16.5;8.5;0.3;0.1;12.6
09.04.2021 21:00;92.1;13.3;0.7;0.24;14.4;7.0;0.3;0.1;13.4
09.04.2021 22:00;82.0;18.4;1.4;0.24;13.3;6.0;0.3;0.1;18.5
09.04.2021 23:00;60.5;31.7;1.7;0.28;14.3;7.4;0.4;0.1;32.2
10.04.2021 00:00;58.3;30.6;1.4;0.28;13.9;8.0;0.4;0.1;31.0
10.04.2021 01:00;72.2;19.5;1.2;0.25;12.6;7.1;0.3;0.1;19.7
10.04.2021 02:00;78.4;13.9;1.4;0.22;11.1;5.9;0.2;0.0;14.0
10.04.2021 03:00;82.4;10.1;1.0;0.20;10.5;5.1;0.2;0.0;10.2
10.04.2021 04:00;88.5;5.9;0.6;0.19;9.8;4.4;0.1;0.0;5.9
10.04.2021 05:00;87.8;6.3;0.6;0.19;10.3;4.5;0.1;0.0;6.5
10.04.2021 06:00;83.1;9.4;0.8;0.20;9.3;4.1;0.1;0.0;9.7
10.04.2021 07:00;83.3;9.0;0.8;0.20;8.6;3.7;0.1;0.0;9.3
10.04.2021 08:00;84.2;9.1;0.7;0.21;8.6;3.7;0.2;0.0;9.8
10.04.2021 09:00;85.4;9.0;0.7;0.21;7.8;3.9;0.2;0.0;10.0
10.04.2021 10:00;86.3;8.4;1.0;0.21;7.9;4.0;0.2;0.0;9.4
10.04.2021 11:00;86.9;8.5;0.7;0.22;7.9;4.6;0.2;0.0;9.7
10.04.2021 12:00;90.4;7.6;0.6;0.22;9.0;4.9;0.2;0.0;8.7
10.04.2021 13:00;98.2;6.2;0.6;0.21;8.2;4.6;0.2;0.0;7.1
10.04.2021 14:00;102.4;7.0;0.5;0.21;8.7;4.5;0.2;0.0;7.8
10.04.2021 15:00;104.3;9.3;0.5;0.24;10.0;5.6;0.2;0.1;10.5
10.04.2021 16:00;105.6;9.8;0.5;0.25;15.0;11.2;0.3;0.1;10.7
10.04.2021 17:00;103.4;9.9;0.4;0.24;11.8;7.4;0.2;0.1;10.6
10.04.2021 18:00;101.6;10.5;0.4;0.25;10.3;5.5;0.2;0.1;11.0
10.04.2021 19:00;92.6;14.5;0.6;0.28;14.6;9.1;0.3;0.1;15.2
10.04.2021 20:00;85.5;17.1;0.8;0.28;12.2;7.1;0.4;0.1;17.6
10.04.2021 21:00;85.0;15.9;0.9;0.26;11.7;6.6;0.3;0.1;16.5
10.04.2021 22:00;83.9;14.9;0.8;0.25;9.5;5.2;0.3;0.1;15.0
10.04.2021 23:00;53.8;34.6;1.4;0.36;14.4;9.1;0.6;0.1;35.0
11.04.2021 00:00;50.1;31.0;1.9;0.35;14.2;10.1;0.6;0.1;31.3
11.04.2021 01:00;44.8;34.1;1.7;0.36;15.9;12.3;0.6;0.1;34.7
11.04.2021 02:00;43.8;33.1;1.6;0.36;16.9;13.6;0.5;0.1;33.7
11.04.2021 03:00;50.6;21.6;1.4;0.32;12.8;9.6;0.4;0.1;22.0
11.04.2021 04:00;54.4;14.7;1.3;0.28;10.9;7.6;0.3;0.1;15.2
11.04.2021 05:00;53.1;15.3;1.6;0.26;7.7;5.0;0.2;0.1;15.6
11.04.2021 06:00;53.7;16.4;1.8;0.25;7.3;4.1;0.2;0.1;16.7
11.04.2021 07:00;48.7;19.0;1.9;0.24;6.8;3.9;0.2;0.1;20.6
11.04.2021 08:00;48.7;18.4;1.8;0.24;8.4;4.7;0.2;0.1;21.8
11.04.2021 09:00;62.6;13.9;1.6;0.23;7.7;4.5;0.2;0.0;16.8
11.04.2021 10:00;80.1;8.9;0.8;0.22;8.9;4.7;0.2;0.0;10.1
11.04.2021 11:00;87.0;6.8;0.7;0.22;9.3;4.8;0.2;0.0;7.8
11.04.2021 12:00;94.1;6.4;0.6;0.22;9.6;4.5;0.2;0.0;7.1
11.04.2021 13:00;98.5;6.7;0.6;0.23;9.2;4.4;0.2;0.0;7.7
11.04.2021 14:00;103.1;6.8;0.5;0.23;8.6;4.1;0.2;0.0;7.6
11.04.2021 15:00;105.1;6.1;0.5;0.23;7.6;3.3;0.1;0.0;6.4
11.04.2021 16:00;99.3;7.6;0.3;0.23;7.2;2.3;0.1;0.0;8.2
11.04.2021 17:00;83.1;9.9;0.6;0.26;18.9;4.3;0.2;0.0;11.0
11.04.2021 18:00;77.9;10.8;0.6;0.25;8.8;2.7;0.2;0.0;12.5
11.04.2021 19:00;74.3;10.6;0.6;0.26;5.8;2.3;0.2;0.0;11.8
11.04.2021 20:00;71.0;10.3;0.7;0.25;3.7;1.6;0.2;0.0;11.3
11.04.2021 21:00;65.5;11.6;0.5;0.27;4.1;1.8;0.2;0.0;12.6
11.04.2021 22:00;60.2;14.1;0.5;0.26;4.4;2.4;0.1;0.0;15.3
11.04.2021 23:00;67.5;6.6;0.4;0.23;2.9;1.0;0.0;0.0;6.6
12.04.2021 00:00;69.4;7.0;0.4;0.23;3.1;1.1;0.0;0.0;7.1
12.04.2021 01:00;64.4;6.3;0.5;0.24;3.5;1.7;0.0;0.0;6.5
12.04.2021 02:00;51.3;5.2;0.3;0.27;2.9;0.9;0.0;0.0;5.7
12.04.2021 03:00;48.2;6.7;0.3;0.24;2.7;1.0;0.0;0.0;7.2
12.04.2021 04:00;42.9;8.1;0.3;0.25;3.3;1.5;0.0;0.0;8.5
12.04.2021 05:00;44.8;10.2;0.2;0.25;2.8;0.8;0.0;0.0;11.7
12.04.2021 06:00;32.9;24.6;0.2;0.30;2.9;1.3;0.1;0.0;28.4
12.04.2021 07:00;17.5;43.0;0.3;0.31;4.4;1.9;0.2;0.1;53.5
12.04.2021 08:00;12.4;51.6;0.4;0.32;5.9;2.7;0.3;0.1;72.9
12.04.2021 09:00;20.6;42.8;0.4;0.32;6.0;2.5;0.2;0.1;60.0
12.04.2021 10:00;25.3;38.2;0.4;0.32;6.1;2.9;0.2;0.1;54.4
12.04.2021 11:00;37.1;24.6;0.3;0.28;4.8;2.5;0.2;0.0;34.3
12.04.2021 12:00;56.8;15.4;0.4;0.24;4.9;3.1;0.1;0.0;19.0
12.04.2021 13:00;63.7;14.0;0.3;0.23;5.3;3.6;0.1;0.0;16.7
12.04.2021 14:00;70.1;14.6;0.3;0.23;7.4;3.9;0.1;0.0;17.5
12.04.2021 15:00;73.4;14.1;0.3;0.22;6.8;4.2;0.1;0.0;15.8
12.04.2021 16:00;73.5;17.1;0.4;0.23;7.1;4.6;0.1;0.0;19.5
12.04.2021 17:00;77.8;13.1;0.4;0.21;7.3;4.9;0.1;0.0;14.6
12.04.2021 18:00;79.7;11.1;0.4;0.21;7.2;5.2;0.1;0.0;12.1
12.04.2021 19:00;77.4;12.4;0.5;0.22;7.6;5.5;0.1;0.0;12.9
12.04.2021 20:00;75.8;13.4;0.5;0.22;7.7;5.2;0.1;0.0;13.7
12.04.2021 21:00;62.6;17.7;0.4;0.23;8.0;5.8;0.2;0.0;17.9
12.04.2021 22:00;56.5;23.2;0.5;0.25;8.4;6.2;0.2;0.0;23.7
12.04.2021 23:00;38.4;30.5;0.4;0.29;11.2;9.0;0.4;0.1;31.6
13.04.2021 00:00;63.4;12.1;0.4;0.23;8.6;7.0;0.2;0.0;12.2
13.04.2021 01:00;26.2;32.3;0.4;0.33;11.6;9.8;0.3;0.1;34.0
13.04.2021 02:00;16.8;35.4;0.4;0.30;13.5;11.4;0.3;0.1;37.9
13.04.2021 03:00;11.0;39.4;0.4;0.32;13.8;12.3;0.4;0.1;42.3
13.04.2021 04:00;12.7;37.1;0.4;0.34;18.3;16.6;0.4;0.1;40.5
13.04.2021 05:00;11.7;39.0;0.4;0.30;16.6;14.7;0.4;0.1;45.1
13.04.2021 06:00;2.4;46.2;0.5;0.42;17.9;15.9;0.5;0.1;68.4
13.04.2021 07:00;5.4;49.8;0.6;0.45;22.4;17.8;1.1;0.1;96.4
13.04.2021 08:00;8.3;51.3;0.9;0.40;26.5;19.1;1.5;0.1;114.2
13.04.2021 09:00;20.4;41.3;0.8;0.34;24.6;19.0;0.8;0.1;87.6
13.04.2021 10:00;27.1;37.5;0.7;0.30;22.5;19.1;0.7;0.1;70.6
13.04.2021 11:00;43.4;23.2;0.6;0.26;18.1;14.8;0.5;0.1;38.0
13.04.2021 12:00;70.3;15.2;0.5;0.22;13.0;10.6;0.2;0.0;18.6
13.04.2021 13:00;83.7;8.9;0.2;0.18;9.5;7.4;0.2;0.0;11.0
13.04.2021 14:00;87.2;11.5;0.3;0.18;8.6;6.2;0.1;0.0;18.9
13.04.2021 15:00;84.3;9.9;0.2;0.19;9.9;7.2;0.1;0.0;11.8
13.04.2021 16:00;89.8;8.8;0.2;0.18;8.7;6.4;0.1;0.0;10.0
13.04.2021 17:00;88.1;10.1;0.3;0.19;8.9;6.2;0.1;0.0;11.2
13.04.2021 18:00;86.7;10.6;0.4;0.20;8.8;6.7;0.1;0.0;11.2
13.04.2021 19:00;84.8;14.3;0.4;0.20;7.4;5.5;0.1;0.0;15.0
13.04.2021 20:00;83.4;12.6;0.3;0.20;8.4;6.2;0.2;0.0;12.7
13.04.2021 21:00;69.3;17.8;0.3;0.22;10.0;8.0;0.3;0.0;18.6
13.04.2021 22:00;68.1;18.8;0.6;0.22;10.1;8.0;0.2;0.0;19.4
13.04.2021 23:00;74.9;11.7;0.3;0.20;9.6;8.1;0.2;0.0;11.8
14.04.2021 00:00;67.8;14.7;0.3;0.21;10.4;9.0;0.2;0.0;14.8
14.04.2021 01:00;62.2;15.0;0.2;0.22;12.1;10.2;0.3;0.0;15.5
14.04.2021 02:00;70.5;10.0;0.3;0.21;13.6;12.2;0.2;0.0;10.2
14.04.2021 03:00;60.2;13.1;0.2;0.22;14.0;12.8;0.3;0.0;13.3
14.04.2021 04:00;48.9;16.5;0.3;0.23;14.4;12.8;0.3;0.0;16.8
14.04.2021 05:00;40.7;21.0;0.3;0.23;15.0;13.6;0.4;0.0;21.6
14.04.2021 06:00;34.5;29.8;0.3;0.25;16.7;15.4;0.4;0.1;31.5
14.04.2021 07:00;46.8;24.2;0.3;0.24;18.7;17.0;0.4;0.0;27.5
14.04.2021 08:00;50.6;20.6;0.4;0.24;20.1;18.5;0.4;0.0;26.2
14.04.2021 09:00;59.4;16.8;0.5;0.22;18.1;16.1;0.4;0.0;22.2
14.04.2021 10:00;66.8;14.1;0.4;0.21;15.1;12.5;0.4;0.0;18.8
14.04.2021 11:00;78.7;10.9;0.3;0.19;11.6;8.3;0.2;0.0;14.1
14.04.2021 12:00;87.9;7.2;0.2;0.17;8.6;6.1;0.1;0.0;8.4
14.04.2021 13:00;84.4;9.2;0.2;0.17;8.2;5.8;0.1;0.0;11.3
14.04.2021 14:00;87.7;8.7;0.2;0.17;7.8;4.8;0.1;0.0;10.5
14.04.2021 15:00;87.7;9.1;0.2;0.17;7.5;4.8;0.1;0.0;10.9
14.04.2021 16:00;89.3;8.2;0.2;0.17;7.3;4.8;0.1;0.0;9.4
14.04.2021 17:00;85.3;10.9;0.3;0.18;7.7;5.0;0.1;0.0;11.9
14.04.2021 18:00;84.1;10.7;0.2;0.18;7.8;5.5;0.1;0.0;11.6
14.04.2021 19:00;73.9;16.1;0.3;0.21;9.7;6.8;0.2;0.0;17.6
14.04.2021 20:00;69.8;17.3;0.5;0.21;10.0;7.2;0.2;0.0;17.7
14.04.2021 21:00;73.4;13.5;0.3;0.20;10.0;7.4;0.2;0.0;13.6
14.04.2021 22:00;74.7;13.0;0.3;0.19;9.6;7.1;0.1;0.0;13.1
14.04.2021 23:00;67.1;16.3;0.5;0.20;9.9;7.8;0.2;0.0;16.7
15.04.2021 00:00;65.1;15.2;0.6;0.20;11.2;8.9;0.2;0.0;15.6
15.04.2021 01:00;64.0;14.2;0.5;0.20;11.2;9.4;0.2;0.0;14.3
15.04.2021 02:00;60.8;14.3;0.3;0.20;11.7;9.6;0.2;0.0;14.5
15.04.2021 03:00;55.9;17.0;0.4;0.20;12.1;10.1;0.2;0.0;18.1
15.04.2021 04:00;50.0;20.1;0.6;0.21;12.5;10.2;0.2;0.0;21.0
15.04.2021 05:00;42.9;26.3;0.7;0.21;13.0;10.6;0.2;0.1;28.2
15.04.2021 06:00;26.9;44.0;0.8;0.27;14.0;11.3;0.5;0.1;49.6
15.04.2021 07:00;20.6;55.2;0.8;0.28;15.5;11.8;0.6;0.1;70.7
15.04.2021 08:00;38.7;38.2;0.8;0.24;16.9;11.6;0.5;0.1;51.0
15.04.2021 09:00;61.0;19.1;0.7;0.21;12.2;8.7;0.3;0.0;23.5
15.04.2021 10:00;72.2;11.1;0.7;0.19;11.1;8.4;0.2;0.0;13.8
15.04.2021 11:00;76.1;9.9;0.4;0.19;12.2;9.6;0.2;0.0;12.1
15.04.2021 12:00;78.6;11.2;0.5;0.18;11.2;9.1;0.2;0.0;13.7
15.04.2021 13:00;80.7;11.2;0.4;0.19;11.8;8.5;0.2;0.0;13.6
15.04.2021 14:00;86.9;8.6;0.3;0.18;11.2;8.1;0.1;0.0;10.5
15.04.2021 15:00;84.5;11.9;0.3;0.19;11.6;7.8;0.2;0.0;14.2
15.04.2021 16:00;87.5;10.3;0.4;0.18;10.3;7.2;0.1;0.0;11.8
15.04.2021 17:00;89.0;11.7;0.2;0.18;9.0;6.7;0.1;0.0;13.5
15.04.2021 18:00;88.7;10.3;0.2;0.18;9.9;7.0;0.1;0.0;11.1
15.04.2021 19:00;88.5;10.3;0.2;0.18;9.6;7.1;0.1;0.0;10.9
15.04.2021 20:00;85.1;11.1;0.2;0.18;10.3;7.3;0.1;0.0;11.1
15.04.2021 21:00;81.7;12.4;0.2;0.18;10.4;7.7;0.1;0.0;12.5
15.04.2021 22:00;76.5;14.4;0.6;0.19;9.8;7.1;0.2;0.0;14.6
15.04.2021 23:00;74.7;12.7;0.3;0.19;10.0;7.2;0.2;0.0;12.9
16.04.2021 00:00;72.9;13.4;0.3;0.18;10.0;7.4;0.1;0.0;13.6
16.04.2021 01:00;71.4;14.4;0.3;0.18;9.9;7.6;0.1;0.0;14.8
16.04.2021 02:00;71.0;10.7;0.3;0.18;10.5;8.0;0.2;0.0;10.8
16.04.2021 03:00;66.0;12.6;0.3;0.19;10.5;8.3;0.2;0.0;12.9
16.04.2021 04:00;58.3;17.5;0.5;0.20;11.3;9.1;0.2;0.0;18.6
16.04.2021 05:00;55.7;20.2;0.5;0.20;11.8;9.2;0.4;0.0;21.6
16.04.2021 06:00;56.9;18.7;0.4;0.20;12.5;9.5;0.3;0.0;19.7
16.04.2021 07:00;40.2;36.8;0.8;0.24;14.0;10.4;0.4;0.1;45.2
16.04.2021 08:00;51.0;25.4;0.9;0.22;15.0;10.6;0.4;0.0;32.3
16.04.2021 09:00;59.8;17.2;0.7;0.20;14.7;11.4;0.3;0.1;22.9
16.04.2021 10:00;67.4;13.4;0.8;0.20;16.1;12.6;0.3;0.1;17.8
16.04.2021 11:00;76.4;10.7;0.6;0.19;16.5;13.2;0.2;0.0;14.0
16.04.2021 12:00;81.7;8.2;0.4;0.18;14.8;12.2;0.2;0.0;10.2
16.04.2021 13:00;87.2;8.3;0.4;0.18;14.1;11.4;0.2;0.0;10.1
16.04.2021 14:00;88.2;9.7;0.2;0.18;14.0;11.0;0.2;0.0;11.6
16.04.2021 15:00;89.1;10.1;0.2;0.18;13.3;10.4;0.2;0.0;11.9
16.04.2021 16:00;90.8;10.2;0.2;0.18;13.0;9.5;0.1;0.0;12.1
16.04.2021 17:00;88.6;12.3;0.3;0.19;11.5;8.2;0.2;0.0;14.4
16.04.2021 18:00;87.0;12.0;0.3;0.19;11.0;8.0;0.2;0.0;13.3
16.04.2021 19:00;80.4;14.7;0.4;0.20;11.3;8.0;0.2;0.0;15.7
16.04.2021 20:00;75.3;13.7;0.4;0.20;11.9;8.2;0.2;0.0;14.1
16.04.2021 21:00;73.2;12.3;0.3;0.19;11.7;8.2;0.2;0.0;12.7
16.04.2021 22:00;63.6;16.2;0.8;0.20;11.1;8.3;0.2;0.0;16.8
16.04.2021 23:00;63.7;14.3;0.4;0.20;11.3;8.7;0.2;0.0;14.9
17.04.2021 00:00;62.2;13.0;0.3;0.20;11.7;8.8;0.2;0.0;13.5
17.04.2021 01:00;57.7;14.4;0.4;0.20;12.7;10.0;0.2;0.0;14.8
17.04.2021 02:00;50.3;19.5;0.8;0.20;13.7;11.0;0.2;0.0;20.3
17.04.2021 03:00;50.0;16.6;0.7;0.21;13.7;11.6;0.3;0.0;17.2
17.04.2021 04:00;48.3;15.6;0.6;0.21;14.2;12.2;0.3;0.0;16.6
17.04.2021 05:00;45.6;16.8;0.6;0.21;15.2;12.9;0.3;0.0;17.5
17.04.2021 06:00;42.5;18.5;0.7;0.21;15.9;14.3;0.3;0.0;19.4
17.04.2021 07:00;43.0;17.0;0.6;0.21;18.4;16.9;0.3;0.0;18.9
17.04.2021 08:00;45.9;13.0;0.5;0.21;19.3;17.6;0.3;0.0;16.4
17.04.2021 09:00;48.0;13.0;0.5;0.22;20.1;18.3;0.4;0.0;18.3
17.04.2021 10:00;55.2;11.4;0.5;0.22;19.2;17.6;0.3;0.0;15.7
17.04.2021 11:00;60.1;11.7;0.5;0.22;18.7;17.0;0.3;0.0;15.7
17.04.2021 12:00;65.1;11.8;0.5;0.22;18.0;16.4;0.3;0.0;15.8
17.04.2021 13:00;75.5;9.2;0.4;0.21;17.4;15.3;0.2;0.0;11.2
17.04.2021 14:00;74.2;12.8;0.4;0.22;19.7;14.1;0.2;0.0;15.0
17.04.2021 15:00;76.3;12.0;0.5;0.21;14.3;11.5;0.2;0.0;14.2
17.04.2021 16:00;81.1;11.6;0.4;0.22;12.2;9.5;0.2;0.0;13.6
17.04.2021 17:00;82.0;12.3;0.4;0.21;12.2;9.3;0.2;0.0;14.3
17.04.2021 18:00;80.1;12.2;0.5;0.21;13.7;10.6;0.2;0.0;13.3
17.04.2021 19:00;81.8;10.6;0.3;0.20;14.0;10.4;0.2;0.0;11.0
17.04.2021 20:00;78.0;12.0;0.3;0.22;14.4;11.3;0.3;0.0;12.2
17.04.2021 21:00;75.1;12.6;0.4;0.21;14.3;11.2;0.3;0.0;12.9
17.04.2021 22:00;72.5;13.7;0.5;0.22;15.6;11.9;0.3;0.0;13.9
17.04.2021 23:00;65.4;16.9;0.5;0.23;16.0;12.0;0.3;0.0;17.0
18.04.2021 00:00;63.3;16.5;0.5;0.23;14.5;11.1;0.3;0.0;16.7
18.04.2021 01:00;60.2;17.6;0.6;0.24;14.9;11.0;0.4;0.0;17.9
18.04.2021 02:00;60.4;14.5;0.7;0.24;17.0;12.4;0.4;0.0;14.8
18.04.2021 03:00;60.2;13.2;0.5;0.22;14.3;10.9;0.3;0.0;13.6
18.04.2021 04:00;60.3;12.9;0.6;0.21;14.9;11.7;0.3;0.0;13.3
18.04.2021 05:00;57.0;14.4;0.7;0.21;15.0;12.3;0.3;0.0;14.7
18.04.2021 06:00;49.3;18.8;0.7;0.22;15.1;12.7;0.3;0.0;19.5
18.04.2021 07:00;48.5;16.6;0.7;0.22;16.0;13.6;0.3;0.0;17.6
18.04.2021 08:00;51.6;13.2;0.6;0.22;16.0;14.0;0.3;0.0;14.7
18.04.2021 09:00;53.4;11.3;0.6;0.22;16.4;15.0;0.3;0.0;13.2
18.04.2021 10:00;57.4;10.3;0.5;0.22;17.7;16.0;0.3;0.0;12.5
18.04.2021 11:00;60.0;13.5;0.5;0.22;18.4;16.6;0.3;0.0;17.4
18.04.2021 12:00;62.2;13.2;0.5;0.22;17.1;15.0;0.3;0.0;16.5
18.04.2021 13:00;65.8;14.6;0.6;0.23;16.1;14.1;0.3;0.0;18.3
18.04.2021 14:00;73.1;9.6;0.5;0.21;15.8;14.2;0.3;0.0;11.6
18.04.2021 15:00;78.4;9.7;0.4;0.21;14.5;12.9;0.3;0.0;12.0
18.04.2021 16:00;74.2;9.0;0.4;0.22;12.6;10.8;0.2;0.0;11.0
18.04.2021 17:00;72.6;11.1;0.3;0.23;10.4;8.9;0.2;0.0;13.1
18.04.2021 18:00;65.3;15.0;0.4;0.23;10.0;7.4;0.3;0.0;18.3
18.04.2021 19:00;62.3;17.3;0.4;0.24;10.3;8.3;0.3;0.0;19.8
18.04.2021 20:00;54.6;24.6;0.5;0.25;10.5;8.6;0.3;0.0;26.6
18.04.2021 21:00;51.1;22.3;0.7;0.25;10.7;9.0;0.3;0.0;23.0
18.04.2021 22:00;54.9;15.5;0.5;0.24;10.2;8.8;0.3;0.0;15.7
18.04.2021 23:00;45.3;23.4;0.6;0.27;10.7;9.1;0.3;0.0;24.2
19.04.2021 00:00;32.9;31.7;0.8;0.28;12.2;10.4;0.4;0.1;32.5
19.04.2021 01:00;19.4;39.0;0.7;0.32;13.3;11.8;0.5;0.1;40.4
19.04.2021 02:00;22.8;34.7;0.8;0.33;14.0;12.0;0.5;0.1;36.0
19.04.2021 03:00;30.6;26.6;0.6;0.28;13.7;12.2;0.4;0.1;27.6
19.04.2021 04:00;26.7;27.1;0.6;0.27;13.8;12.4;0.4;0.1;28.9
19.04.2021 05:00;6.7;44.6;0.8;0.31;14.8;12.6;0.5;0.1;54.7
19.04.2021 06:00;5.6;45.1;0.9;0.32;16.5;13.5;0.6;0.1;65.1
19.04.2021 07:00;6.5;48.0;1.1;0.38;20.5;14.5;0.7;0.1;85.4
19.04.2021 08:00;12.3;45.4;1.5;0.34;21.9;16.0;0.6;0.1;82.4
19.04.2021 09:00;41.4;20.8;1.6;0.27;18.7;16.0;0.4;0.1;33.2
19.04.2021 10:00;60.8;11.6;0.9;0.24;16.7;14.8;0.3;0.0;15.4
19.04.2021 11:00;77.4;11.5;0.6;0.23;12.6;10.3;0.2;0.0;14.2
19.04.2021 12:00;78.4;14.7;0.6;0.23;13.8;10.4;0.3;0.0;18.4
19.04.2021 13:00;85.0;13.3;0.4;0.22;12.4;9.0;0.2;0.0;16.1
19.04.2021 14:00;86.5;14.5;0.4;0.23;11.9;8.7;0.2;0.0;17.1
19.04.2021 15:00;81.3;16.1;0.5;0.25;13.8;9.9;0.3;0.0;19.8
19.04.2021 16:00;80.5;15.0;0.5;0.25;14.8;9.5;0.3;0.1;18.2
19.04.2021 17:00;81.2;16.3;0.4;0.24;15.1;9.2;0.3;0.0;19.1
19.04.2021 18:00;83.9;16.3;0.4;0.24;11.4;7.4;0.2;0.1;17.9
19.04.2021 19:00;83.7;16.9;0.5;0.24;9.7;5.6;0.2;0.0;18.0
19.04.2021 20:00;84.7;15.7;0.6;0.23;9.0;5.6;0.2;0.0;16.3
19.04.2021 21:00;65.7;27.5;1.0;0.30;11.5;8.2;0.4;0.1;28.0
19.04.2021 22:00;53.3;34.6;1.3;0.33;14.3;10.7;0.5;0.1;34.9
19.04.2021 23:00;44.2;35.8;1.8;0.30;12.7;8.9;0.4;0.1;36.3
20.04.2021 00:00;43.5;28.9;1.3;0.27;10.0;7.2;0.3;0.1;29.3
20.04.2021 01:00;29.8;38.3;1.1;0.32;12.6;9.5;0.4;0.1;39.0
20.04.2021 02:00;24.4;39.8;1.0;0.31;13.5;10.7;0.4;0.1;40.4
20.04.2021 03:00;31.0;31.5;0.9;0.28;11.3;8.8;0.3;0.1;32.0
20.04.2021 04:00;18.2;42.4;0.9;0.30;13.8;10.8;0.4;0.1;44.6
20.04.2021 05:00;13.7;43.7;1.0;0.30;14.8;10.7;0.5;0.1;46.9
20.04.2021 06:00;4.0;57.8;1.0;0.35;18.5;13.3;0.8;0.1;74.0
20.04.2021 07:00;11.4;50.1;1.7;0.34;17.5;12.0;0.6;0.1;76.0
20.04.2021 08:00;19.4;48.4;2.3;0.37;21.7;14.1;0.6;0.1;85.0
20.04.2021 09:00;28.1;47.4;2.0;0.37;23.6;15.6;0.6;0.1;83.9
20.04.2021 10:00;41.5;40.3;1.7;0.35;22.7;15.6;0.5;0.1;64.5
20.04.2021 11:00;77.4;16.5;0.9;0.27;17.2;12.6;0.3;0.1;21.7
20.04.2021 12:00;88.3;13.3;0.6;0.26;16.9;13.2;0.3;0.1;16.1
20.04.2021 13:00;92.8;13.3;0.6;0.26;16.2;11.8;0.3;0.1;15.9
20.04.2021 14:00;102.2;10.3;0.4;0.23;13.1;9.3;0.2;0.0;11.4
20.04.2021 15:00;106.5;10.7;0.4;0.23;12.9;8.8;0.3;0.0;11.9
20.04.2021 16:00;109.5;10.0;0.4;0.23;11.6;8.2;0.2;0.0;10.8
20.04.2021 17:00;108.2;11.6;0.3;0.24;11.7;7.9;0.2;0.0;12.5
20.04.2021 18:00;109.4;10.3;0.3;0.24;11.8;8.2;0.2;0.0;10.9
20.04.2021 19:00;105.3;9.8;0.3;0.23;11.7;7.7;0.2;0.0;10.0
20.04.2021 20:00;99.9;12.4;0.4;0.24;13.3;8.7;0.2;0.0;12.5
20.04.2021 21:00;87.5;18.9;0.6;0.28;14.3;9.6;0.3;0.1;19.1
20.04.2021 22:00;71.6;25.6;1.2;0.35;14.1;10.2;0.3;0.1;25.9
20.04.2021 23:00;49.2;39.2;1.3;0.38;15.2;10.7;0.4;0.1;39.5
21.04.2021 00:00;44.0;36.9;1.6;0.32;13.9;9.5;0.4;0.1;37.3
21.04.2021 01:00;46.4;29.3;1.9;0.31;11.0;8.1;0.4;0.1;29.7
21.04.2021 02:00;38.4;33.7;1.6;0.32;11.7;8.9;0.4;0.1;34.3
21.04.2021 03:00;40.9;33.7;1.0;0.31;14.2;10.4;0.4;0.1;34.2
21.04.2021 04:00;33.1;33.2;1.1;0.31;11.6;9.0;0.3;0.1;33.8
21.04.2021 05:00;23.9;43.7;1.3;0.31;14.8;10.2;0.4;0.1;46.3
21.04.2021 06:00;8.9;56.5;1.3;0.34;16.8;10.9;0.5;0.1;66.0
21.04.2021 07:00;9.0;64.1;1.9;0.41;18.9;11.9;0.8;0.2;108.6
21.04.2021 08:00;13.8;69.6;2.9;0.48;34.1;16.1;1.0;0.2;145.7
